timestamp_neck,ax_neck,ay_neck,az_neck,gx_neck,gy_neck,gz_neck,times_clock_neck,5 x deep breath,5 x deep breath_notes
705815855,-3.37,-1.49,-8.84,2.17,-0.42,-3.15,2024-06-07 15:22:05.496060,0,
705815860,-3.42,-1.53,-8.91,3.36,-0.7,-3.29,2024-06-07 15:22:05.496060,0,
705815865,-3.43,-1.58,-8.92,4.62,-0.63,-3.22,2024-06-07 15:22:05.496060,0,
705815869,-3.47,-1.64,-8.96,5.53,-0.07,-2.94,2024-06-07 15:22:05.496060,0,
705815874,-3.46,-1.73,-9.0,6.37,0.63,-2.66,2024-06-07 15:22:05.496060,0,
705815879,-3.41,-1.76,-8.96,6.51,1.05,-2.17,2024-06-07 15:22:05.586402,0,
705815883,-3.42,-1.82,-8.99,5.74,1.12,-1.96,2024-06-07 15:22:05.586402,0,
705815888,-3.37,-1.84,-8.98,4.34,0.7,-1.89,2024-06-07 15:22:05.586402,0,
705815893,-3.35,-1.82,-8.97,3.01,-0.07,-1.89,2024-06-07 15:22:05.586402,0,
705815898,-3.34,-1.82,-8.97,1.82,-0.63,-1.82,2024-06-07 15:22:05.586402,0,
705815903,-3.33,-1.78,-8.96,1.05,-0.98,-1.75,2024-06-07 15:22:05.586402,0,
705815907,-3.32,-1.74,-8.93,0.91,-1.05,-1.89,2024-06-07 15:22:05.586402,0,
705815912,-3.33,-1.7,-8.88,1.19,-0.98,-1.96,2024-06-07 15:22:05.586402,0,
705815918,-3.33,-1.71,-8.9,1.89,-0.7,-2.03,2024-06-07 15:22:05.588478,0,
705815922,-3.33,-1.7,-8.87,2.66,-0.56,-1.96,2024-06-07 15:22:05.588478,0,
705815927,-3.33,-1.73,-8.86,3.71,-0.56,-2.03,2024-06-07 15:22:05.588478,0,
705815932,-3.33,-1.71,-8.89,4.83,-0.7,-2.17,2024-06-07 15:22:05.588478,0,
705815937,-3.35,-1.74,-8.97,5.46,-0.63,-2.17,2024-06-07 15:22:05.588478,0,
705815942,-3.4,-1.78,-9.0,5.74,-0.56,-2.24,2024-06-07 15:22:05.588478,0,
705815946,-3.33,-1.8,-9.04,5.46,-0.42,-2.17,2024-06-07 15:22:05.588478,0,
705815951,-3.39,-1.8,-9.04,4.62,-0.35,-2.17,2024-06-07 15:22:05.588478,0,
705815957,-3.36,-1.83,-9.02,3.85,-0.49,-2.17,2024-06-07 15:22:05.616394,0,
705815961,-3.38,-1.84,-9.1,2.8,-0.49,-2.24,2024-06-07 15:22:05.616394,0,
705815966,-3.36,-1.78,-9.08,1.68,-0.63,-2.17,2024-06-07 15:22:05.616394,0,
705815971,-3.37,-1.81,-9.07,0.7,-0.77,-2.1,2024-06-07 15:22:05.616394,0,
705815976,-3.38,-1.74,-9.0,0.0,-0.91,-2.17,2024-06-07 15:22:05.616394,0,
705815981,-3.39,-1.76,-9.03,-0.63,-0.98,-2.03,2024-06-07 15:22:05.616394,0,
705815985,-3.4,-1.72,-8.97,-0.91,-1.05,-1.96,2024-06-07 15:22:05.616394,0,
705815990,-3.39,-1.69,-8.95,-1.05,-1.05,-1.89,2024-06-07 15:22:05.616394,0,
705815996,-3.39,-1.71,-8.94,-0.98,-0.91,-1.75,2024-06-07 15:22:05.661069,0,
705816000,-3.36,-1.69,-8.91,-0.63,-0.84,-1.75,2024-06-07 15:22:05.661069,0,
705816005,-3.35,-1.67,-8.93,-0.28,-0.84,-1.82,2024-06-07 15:22:05.661069,0,
705816010,-3.3,-1.7,-8.9,0.07,-0.84,-1.82,2024-06-07 15:22:05.661069,0,
705816015,-3.35,-1.68,-8.84,0.28,-0.84,-1.82,2024-06-07 15:22:05.661069,0,
705816020,-3.35,-1.7,-8.89,0.56,-0.77,-1.96,2024-06-07 15:22:05.661069,0,
705816024,-3.31,-1.73,-8.92,0.63,-0.77,-1.96,2024-06-07 15:22:05.662071,0,
705816029,-3.33,-1.71,-8.9,0.77,-0.77,-2.1,2024-06-07 15:22:05.662071,0,
705816035,-3.33,-1.7,-8.87,0.84,-0.84,-2.03,2024-06-07 15:22:05.691476,0,
705816039,-3.31,-1.67,-8.92,0.84,-0.84,-2.1,2024-06-07 15:22:05.691476,0,
705816044,-3.32,-1.72,-8.9,0.63,-0.91,-2.1,2024-06-07 15:22:05.691476,0,
705816049,-3.37,-1.7,-8.91,0.7,-1.05,-2.17,2024-06-07 15:22:05.691476,0,
705816054,-3.33,-1.71,-8.91,0.77,-1.05,-2.1,2024-06-07 15:22:05.691476,0,
705816059,-3.33,-1.68,-8.85,0.98,-1.12,-2.17,2024-06-07 15:22:05.691476,0,
705816063,-3.35,-1.7,-8.92,1.05,-1.19,-2.31,2024-06-07 15:22:05.691476,0,
705816068,-3.35,-1.7,-8.91,1.19,-1.19,-2.24,2024-06-07 15:22:05.691476,0,
705816073,-3.32,-1.7,-8.96,1.12,-1.05,-2.24,2024-06-07 15:22:05.780784,0,
705816077,-3.35,-1.68,-8.88,1.19,-1.12,-2.1,2024-06-07 15:22:05.780784,0,
705816082,-3.37,-1.71,-8.91,1.26,-1.05,-2.03,2024-06-07 15:22:05.780784,0,
705816087,-3.37,-1.7,-8.92,1.47,-1.19,-2.17,2024-06-07 15:22:05.781780,0,
705816092,-3.34,-1.7,-8.95,1.54,-1.26,-2.17,2024-06-07 15:22:05.781780,0,
705816097,-3.35,-1.71,-8.89,1.68,-1.12,-2.17,2024-06-07 15:22:05.781780,0,
705816101,-3.35,-1.68,-8.92,1.61,-1.12,-2.1,2024-06-07 15:22:05.781780,0,
705816106,-3.4,-1.69,-8.92,1.82,-1.19,-2.24,2024-06-07 15:22:05.781780,0,
705816112,-3.38,-1.69,-8.97,1.75,-1.19,-2.1,2024-06-07 15:22:05.783172,0,
705816116,-3.34,-1.69,-8.94,1.54,-1.33,-2.03,2024-06-07 15:22:05.783172,0,
705816121,-3.31,-1.73,-8.96,1.4,-1.33,-2.03,2024-06-07 15:22:05.783172,0,
705816126,-3.35,-1.68,-8.96,1.4,-1.47,-2.03,2024-06-07 15:22:05.783172,0,
705816131,-3.37,-1.68,-8.98,1.33,-1.68,-1.82,2024-06-07 15:22:05.783172,0,
705816136,-3.34,-1.73,-8.98,1.05,-1.82,-1.61,2024-06-07 15:22:05.783172,0,
705816140,-3.35,-1.74,-9.0,0.7,-1.68,-1.54,2024-06-07 15:22:05.783172,0,
705816145,-3.37,-1.76,-8.97,0.42,-1.75,-1.68,2024-06-07 15:22:05.783172,0,
705816151,-3.33,-1.74,-8.95,0.0,-1.68,-1.75,2024-06-07 15:22:05.811107,0,
705816155,-3.31,-1.7,-8.97,-0.21,-1.4,-1.75,2024-06-07 15:22:05.811107,0,
705816160,-3.35,-1.66,-8.95,-0.42,-1.12,-1.68,2024-06-07 15:22:05.811107,0,
705816165,-3.37,-1.69,-8.91,-0.21,-0.98,-1.68,2024-06-07 15:22:05.811107,0,
705816170,-3.31,-1.66,-8.89,-0.21,-0.84,-1.82,2024-06-07 15:22:05.811107,0,
705816175,-3.35,-1.66,-8.84,0.21,-0.77,-1.82,2024-06-07 15:22:05.811107,0,
705816179,-3.33,-1.65,-8.87,0.84,-0.63,-1.89,2024-06-07 15:22:05.811107,0,
705816184,-3.32,-1.67,-8.9,1.54,-0.56,-1.89,2024-06-07 15:22:05.811107,0,
705816189,-3.31,-1.68,-8.9,1.96,-0.56,-1.75,2024-06-07 15:22:05.841379,0,
705816193,-3.3,-1.71,-8.91,2.31,-0.63,-1.82,2024-06-07 15:22:05.841379,0,
705816198,-3.35,-1.74,-8.96,2.66,-0.63,-2.03,2024-06-07 15:22:05.841379,0,
705816203,-3.31,-1.75,-8.97,2.52,-0.7,-1.82,2024-06-07 15:22:05.841379,0,
705816208,-3.34,-1.8,-8.94,1.96,-0.77,-1.61,2024-06-07 15:22:05.841379,0,
705816213,-3.31,-1.82,-8.89,1.54,-0.91,-1.82,2024-06-07 15:22:05.841379,0,
705816217,-3.33,-1.77,-8.86,1.12,-0.77,-1.82,2024-06-07 15:22:05.841379,0,
705816222,-3.31,-1.77,-8.85,1.19,-0.84,-1.96,2024-06-07 15:22:05.841379,0,
705816228,-3.32,-1.77,-8.94,1.19,-1.05,-1.96,2024-06-07 15:22:05.945253,0,
705816232,-3.3,-1.75,-8.9,1.61,-1.47,-2.03,2024-06-07 15:22:05.945253,0,
705816237,-3.28,-1.75,-8.89,2.03,-2.59,-1.96,2024-06-07 15:22:05.945253,0,
705816242,-3.3,-1.75,-8.83,2.17,-3.5,-2.03,2024-06-07 15:22:05.946254,0,
705816247,-3.35,-1.74,-8.82,2.17,-2.8,-2.31,2024-06-07 15:22:05.946254,0,
705816252,-3.42,-1.74,-8.85,2.66,-1.19,-2.52,2024-06-07 15:22:05.946254,0,
705816256,-3.33,-1.72,-8.86,3.36,0.14,-2.59,2024-06-07 15:22:05.946254,0,
705816261,-3.25,-1.69,-8.77,3.57,0.42,-2.52,2024-06-07 15:22:05.946254,0,
705816267,-3.25,-1.64,-8.71,3.64,-0.35,-2.52,2024-06-07 15:22:05.946809,0,
705816271,-3.22,-1.68,-8.77,4.06,-0.84,-2.8,2024-06-07 15:22:05.946809,0,
705816276,-3.28,-1.75,-8.86,4.2,-0.77,-3.01,2024-06-07 15:22:05.946809,0,
705816281,-3.32,-1.72,-9.02,4.55,-0.63,-3.01,2024-06-07 15:22:05.946809,0,
705816286,-3.27,-1.75,-9.12,4.48,-0.98,-2.8,2024-06-07 15:22:05.946809,0,
705816291,-3.29,-1.73,-9.17,3.92,-1.96,-2.87,2024-06-07 15:22:05.946809,0,
705816295,-3.35,-1.79,-9.13,2.94,-2.94,-3.08,2024-06-07 15:22:05.946809,0,
705816300,-3.37,-1.79,-9.11,1.96,-4.06,-3.15,2024-06-07 15:22:05.946809,0,
705816305,-3.47,-1.77,-9.16,1.33,-4.9,-3.29,2024-06-07 15:22:05.961301,0,
705816309,-3.55,-1.76,-9.09,0.84,-5.25,-2.94,2024-06-07 15:22:05.961301,0,
705816314,-3.6,-1.73,-9.09,1.05,-4.97,-2.59,2024-06-07 15:22:05.961301,0,
705816319,-3.53,-1.72,-9.01,1.47,-3.99,-2.17,2024-06-07 15:22:05.961301,0,
705816324,-3.51,-1.73,-8.94,1.68,-2.59,-1.82,2024-06-07 15:22:05.961301,0,
705816329,-3.41,-1.76,-8.86,1.4,-0.98,-1.47,2024-06-07 15:22:05.961301,0,
705816333,-3.37,-1.82,-8.75,0.91,0.49,-1.05,2024-06-07 15:22:05.961301,0,
705816338,-3.3,-1.76,-8.71,0.98,1.19,-0.98,2024-06-07 15:22:05.961301,0,
705816344,-3.31,-1.75,-8.76,1.33,1.19,-1.05,2024-06-07 15:22:06.051184,0,
705816348,-3.24,-1.75,-8.79,1.96,0.84,-0.98,2024-06-07 15:22:06.051184,0,
705816353,-3.23,-1.72,-8.87,3.01,-0.07,-1.12,2024-06-07 15:22:06.051184,0,
705816358,-3.24,-1.69,-8.89,4.06,-0.91,-1.33,2024-06-07 15:22:06.051184,0,
705816363,-3.29,-1.73,-8.92,4.76,-1.54,-1.68,2024-06-07 15:22:06.051184,0,
705816368,-3.24,-1.79,-8.94,4.9,-1.89,-1.82,2024-06-07 15:22:06.051184,0,
705816372,-3.31,-1.78,-8.94,4.48,-1.89,-1.89,2024-06-07 15:22:06.051184,0,
705816377,-3.3,-1.82,-8.96,3.85,-1.89,-2.17,2024-06-07 15:22:06.051184,0,
705816382,-3.35,-1.81,-8.98,2.94,-1.75,-2.24,2024-06-07 15:22:06.052551,0,
705816386,-3.34,-1.8,-8.97,1.89,-1.61,-2.24,2024-06-07 15:22:06.053550,0,
705816391,-3.3,-1.76,-8.85,0.98,-1.4,-2.1,2024-06-07 15:22:06.053550,0,
705816396,-3.31,-1.79,-8.86,0.21,-1.26,-2.24,2024-06-07 15:22:06.053550,0,
705816401,-3.3,-1.7,-8.86,-0.07,-1.19,-2.31,2024-06-07 15:22:06.053550,0,
705816406,-3.28,-1.71,-8.83,-0.21,-1.33,-2.31,2024-06-07 15:22:06.053550,0,
705816410,-3.3,-1.68,-8.93,-0.14,-1.4,-2.45,2024-06-07 15:22:06.053550,0,
705816415,-3.34,-1.72,-8.9,0.14,-1.61,-2.45,2024-06-07 15:22:06.053550,0,
705816421,-3.34,-1.7,-8.91,0.7,-1.75,-2.38,2024-06-07 15:22:06.080971,0,
705816425,-3.37,-1.71,-9.0,1.19,-1.82,-2.38,2024-06-07 15:22:06.080971,0,
705816430,-3.41,-1.76,-9.01,1.54,-1.89,-2.45,2024-06-07 15:22:06.080971,0,
705816435,-3.43,-1.7,-9.0,1.75,-1.89,-2.38,2024-06-07 15:22:06.080971,0,
705816440,-3.39,-1.72,-9.05,1.82,-1.68,-2.24,2024-06-07 15:22:06.080971,0,
705816445,-3.39,-1.71,-9.06,1.89,-1.68,-2.1,2024-06-07 15:22:06.080971,0,
705816449,-3.42,-1.72,-8.98,1.68,-1.68,-2.03,2024-06-07 15:22:06.080971,0,
705816454,-3.38,-1.74,-8.99,1.54,-1.47,-1.82,2024-06-07 15:22:06.080971,0,
705816460,-3.32,-1.74,-9.01,1.19,-1.26,-1.82,2024-06-07 15:22:06.125716,0,
705816464,-3.36,-1.73,-9.0,0.77,-1.19,-1.61,2024-06-07 15:22:06.125716,0,
705816469,-3.39,-1.72,-9.0,0.14,-0.98,-1.33,2024-06-07 15:22:06.125716,0,
705816474,-3.33,-1.7,-8.97,-0.14,-0.84,-1.33,2024-06-07 15:22:06.125716,0,
705816479,-3.32,-1.72,-8.95,-0.49,-0.77,-1.19,2024-06-07 15:22:06.125716,0,
705816484,-3.27,-1.72,-8.92,-0.98,-0.77,-1.19,2024-06-07 15:22:06.125716,0,
705816488,-3.27,-1.75,-8.88,-1.12,-0.84,-1.19,2024-06-07 15:22:06.125716,0,
705816493,-3.3,-1.79,-8.84,-0.98,-0.84,-1.33,2024-06-07 15:22:06.125716,0,
705816499,-3.3,-1.75,-8.91,-0.77,-0.77,-1.47,2024-06-07 15:22:06.156110,0,
705816503,-3.32,-1.78,-8.86,-0.77,-0.49,-1.47,2024-06-07 15:22:06.156110,0,
705816508,-3.34,-1.78,-8.84,-0.56,-0.21,-1.54,2024-06-07 15:22:06.156110,0,
705816513,-3.31,-1.76,-8.87,-0.07,-0.21,-1.61,2024-06-07 15:22:06.156110,0,
705816518,-3.3,-1.83,-8.87,0.49,-0.42,-1.68,2024-06-07 15:22:06.156110,0,
705816523,-3.3,-1.77,-8.88,0.91,-0.77,-1.89,2024-06-07 15:22:06.156110,0,
705816527,-3.33,-1.78,-8.91,1.05,-1.12,-2.17,2024-06-07 15:22:06.156110,0,
705816532,-3.38,-1.78,-8.97,1.19,-1.4,-2.17,2024-06-07 15:22:06.156110,0,
705816538,-3.38,-1.73,-8.97,1.4,-1.47,-2.17,2024-06-07 15:22:06.246239,0,
705816542,-3.38,-1.78,-8.99,1.4,-1.19,-2.1,2024-06-07 15:22:06.246239,0,
705816547,-3.39,-1.74,-8.96,1.19,-0.91,-2.1,2024-06-07 15:22:06.246239,0,
705816552,-3.38,-1.75,-8.91,1.4,-0.7,-2.24,2024-06-07 15:22:06.246239,0,
705816557,-3.39,-1.75,-8.89,1.54,-0.28,-2.17,2024-06-07 15:22:06.246239,0,
705816562,-3.34,-1.74,-8.88,1.82,0.07,-2.03,2024-06-07 15:22:06.246239,0,
705816566,-3.31,-1.72,-8.9,2.24,0.21,-2.03,2024-06-07 15:22:06.246239,0,
705816571,-3.33,-1.76,-8.89,2.94,-0.14,-2.03,2024-06-07 15:22:06.246239,0,
705816576,-3.33,-1.77,-8.91,3.57,-0.35,-1.96,2024-06-07 15:22:06.248114,0,
705816580,-3.31,-1.76,-8.92,3.99,-0.63,-1.96,2024-06-07 15:22:06.248114,0,
705816585,-3.35,-1.76,-8.92,4.13,-0.91,-1.89,2024-06-07 15:22:06.248114,0,
705816590,-3.37,-1.78,-8.91,4.06,-1.19,-1.89,2024-06-07 15:22:06.249163,0,
705816595,-3.35,-1.75,-8.9,3.85,-1.33,-1.82,2024-06-07 15:22:06.249163,0,
705816600,-3.32,-1.79,-8.89,3.78,-1.19,-1.75,2024-06-07 15:22:06.249163,0,
705816604,-3.36,-1.78,-8.9,3.64,-0.98,-1.75,2024-06-07 15:22:06.249163,0,
705816609,-3.3,-1.79,-8.89,3.64,-0.91,-1.68,2024-06-07 15:22:06.249163,0,
705816615,-3.29,-1.79,-8.92,3.57,-0.77,-1.82,2024-06-07 15:22:06.276719,0,
705816619,-3.33,-1.78,-8.96,3.5,-0.63,-1.75,2024-06-07 15:22:06.276719,0,
705816624,-3.28,-1.78,-8.98,3.29,-0.63,-1.61,2024-06-07 15:22:06.276719,0,
705816629,-3.33,-1.79,-8.96,3.15,-0.77,-1.82,2024-06-07 15:22:06.276719,0,
705816634,-3.29,-1.76,-9.0,2.66,-0.91,-1.75,2024-06-07 15:22:06.276719,0,
705816639,-3.32,-1.79,-9.0,2.1,-0.98,-1.75,2024-06-07 15:22:06.276719,0,
705816643,-3.31,-1.83,-9.03,1.61,-0.98,-1.75,2024-06-07 15:22:06.276719,0,
705816648,-3.3,-1.79,-9.03,0.77,-0.98,-1.75,2024-06-07 15:22:06.276719,0,
705816654,-3.34,-1.78,-9.05,0.28,-0.91,-1.75,2024-06-07 15:22:06.305531,0,
705816658,-3.31,-1.81,-9.01,-0.21,-0.84,-1.68,2024-06-07 15:22:06.306525,0,
705816663,-3.34,-1.79,-9.0,-0.63,-0.91,-1.61,2024-06-07 15:22:06.306525,0,
705816668,-3.3,-1.82,-8.97,-0.98,-1.26,-1.75,2024-06-07 15:22:06.306525,0,
705816673,-3.3,-1.79,-8.98,-1.12,-1.33,-1.82,2024-06-07 15:22:06.306525,0,
705816678,-3.33,-1.83,-8.93,-1.05,-1.26,-1.75,2024-06-07 15:22:06.306525,0,
705816682,-3.32,-1.79,-8.91,-0.84,-1.33,-1.82,2024-06-07 15:22:06.306525,0,
705816687,-3.34,-1.76,-8.9,-0.7,-1.4,-1.75,2024-06-07 15:22:06.306525,0,
705816692,-3.3,-1.75,-8.9,-0.49,-1.33,-1.82,2024-06-07 15:22:06.396689,0,
705816696,-3.3,-1.76,-8.82,-0.28,-1.26,-1.75,2024-06-07 15:22:06.396689,0,
705816701,-3.27,-1.73,-8.91,-0.14,-1.26,-1.82,2024-06-07 15:22:06.396689,0,
705816706,-3.31,-1.75,-8.89,0.14,-1.33,-1.89,2024-06-07 15:22:06.396689,0,
705816711,-3.27,-1.73,-8.89,0.28,-1.33,-1.96,2024-06-07 15:22:06.396689,0,
705816716,-3.3,-1.72,-8.88,0.49,-1.26,-1.82,2024-06-07 15:22:06.396689,0,
705816720,-3.29,-1.76,-8.89,0.56,-1.26,-1.89,2024-06-07 15:22:06.396689,0,
705816725,-3.31,-1.73,-8.9,0.77,-1.33,-2.03,2024-06-07 15:22:06.396689,0,
705816731,-3.29,-1.73,-8.91,1.05,-1.47,-2.1,2024-06-07 15:22:06.398013,0,
705816735,-3.31,-1.7,-8.89,1.26,-1.47,-2.1,2024-06-07 15:22:06.398013,0,
705816740,-3.3,-1.68,-8.85,1.4,-1.54,-2.1,2024-06-07 15:22:06.398013,0,
705816745,-3.3,-1.72,-8.9,1.68,-1.54,-2.1,2024-06-07 15:22:06.398013,0,
705816750,-3.31,-1.75,-8.93,1.61,-1.54,-1.96,2024-06-07 15:22:06.398013,0,
705816755,-3.34,-1.75,-8.95,1.68,-1.61,-1.89,2024-06-07 15:22:06.398013,0,
705816759,-3.36,-1.72,-8.95,1.82,-1.61,-1.96,2024-06-07 15:22:06.398013,0,
705816764,-3.33,-1.73,-8.96,1.61,-1.61,-1.89,2024-06-07 15:22:06.398013,0,
705816770,-3.35,-1.74,-8.94,1.54,-1.61,-1.89,2024-06-07 15:22:06.426668,0,
705816774,-3.33,-1.74,-8.94,1.4,-1.61,-1.89,2024-06-07 15:22:06.426668,0,
705816779,-3.37,-1.75,-8.92,1.26,-1.54,-1.82,2024-06-07 15:22:06.426668,0,
705816784,-3.34,-1.79,-8.92,1.12,-1.54,-1.82,2024-06-07 15:22:06.426668,0,
705816789,-3.33,-1.76,-8.96,1.05,-1.68,-1.75,2024-06-07 15:22:06.426668,0,
705816794,-3.3,-1.76,-8.95,0.91,-1.68,-1.61,2024-06-07 15:22:06.426668,0,
705816798,-3.32,-1.75,-8.99,0.91,-1.75,-1.47,2024-06-07 15:22:06.426668,0,
705816803,-3.31,-1.81,-8.99,0.77,-1.96,-1.54,2024-06-07 15:22:06.426668,0,
705816808,-3.31,-1.77,-9.0,0.49,-2.1,-1.61,2024-06-07 15:22:06.516408,0,
705816812,-3.31,-1.79,-9.02,-0.07,-2.24,-1.47,2024-06-07 15:22:06.516408,0,
705816817,-3.32,-1.76,-8.95,-0.28,-2.1,-1.54,2024-06-07 15:22:06.516408,0,
705816822,-3.27,-1.77,-9.0,-0.49,-2.03,-1.68,2024-06-07 15:22:06.516408,0,
705816827,-3.31,-1.76,-8.93,-0.56,-1.96,-1.82,2024-06-07 15:22:06.516408,0,
705816832,-3.25,-1.77,-8.92,-0.42,-1.68,-1.75,2024-06-07 15:22:06.516408,0,
705816836,-3.26,-1.76,-8.93,-0.42,-1.47,-1.75,2024-06-07 15:22:06.516408,0,
705816841,-3.27,-1.73,-8.87,-0.14,-1.4,-1.89,2024-06-07 15:22:06.516408,0,
705816847,-3.27,-1.69,-8.87,0.28,-1.33,-2.03,2024-06-07 15:22:06.518412,0,
705816851,-3.31,-1.68,-8.83,0.56,-1.33,-2.03,2024-06-07 15:22:06.518412,0,
705816856,-3.3,-1.7,-8.88,0.98,-1.12,-1.96,2024-06-07 15:22:06.518412,0,
705816861,-3.31,-1.69,-8.87,1.61,-1.05,-2.03,2024-06-07 15:22:06.518412,0,
705816866,-3.34,-1.71,-8.92,2.1,-1.05,-2.03,2024-06-07 15:22:06.518412,0,
705816871,-3.36,-1.71,-8.94,2.31,-0.98,-1.89,2024-06-07 15:22:06.518412,0,
705816875,-3.35,-1.75,-8.95,2.59,-0.98,-1.68,2024-06-07 15:22:06.518412,0,
705816880,-3.32,-1.72,-8.96,2.87,-0.98,-1.75,2024-06-07 15:22:06.518412,0,
705816885,-3.31,-1.77,-8.88,2.45,-1.19,-1.75,2024-06-07 15:22:06.545752,0,
705816889,-3.34,-1.81,-8.88,1.89,-1.4,-1.82,2024-06-07 15:22:06.545752,0,
705816894,-3.35,-1.76,-8.85,1.33,-1.19,-1.75,2024-06-07 15:22:06.545752,0,
705816899,-3.31,-1.77,-8.89,1.26,-0.84,-1.75,2024-06-07 15:22:06.545752,0,
705816904,-3.3,-1.78,-9.0,1.4,-0.77,-1.61,2024-06-07 15:22:06.545752,0,
705816909,-3.29,-1.82,-8.97,2.03,-1.47,-1.68,2024-06-07 15:22:06.545752,0,
705816913,-3.21,-1.81,-8.95,2.17,-3.08,-1.54,2024-06-07 15:22:06.545752,0,
705816918,-3.25,-1.84,-8.86,1.96,-3.78,-1.75,2024-06-07 15:22:06.545752,0,
705816924,-3.39,-1.8,-8.84,1.82,-2.73,-2.17,2024-06-07 15:22:06.576276,0,
705816928,-3.35,-1.75,-8.83,2.03,-1.19,-2.31,2024-06-07 15:22:06.576276,0,
705816933,-3.34,-1.67,-8.8,2.45,-0.35,-2.31,2024-06-07 15:22:06.576276,0,
705816938,-3.23,-1.69,-8.7,2.73,-0.63,-2.31,2024-06-07 15:22:06.576276,0,
705816943,-3.23,-1.64,-8.75,3.22,-0.84,-2.38,2024-06-07 15:22:06.576276,0,
705816948,-3.27,-1.7,-8.86,3.99,-0.56,-2.59,2024-06-07 15:22:06.576276,0,
705816952,-3.28,-1.75,-9.03,4.27,0.0,-2.52,2024-06-07 15:22:06.576276,0,
705816957,-3.25,-1.79,-9.16,4.34,-0.14,-2.17,2024-06-07 15:22:06.576276,0,
705816963,-3.16,-1.79,-9.17,3.92,-1.05,-2.45,2024-06-07 15:22:06.666605,0,
705816967,-3.23,-1.84,-9.1,2.59,-2.45,-2.8,2024-06-07 15:22:06.666605,0,
705816972,-3.34,-1.8,-9.09,1.19,-3.99,-2.87,2024-06-07 15:22:06.666605,0,
705816977,-3.44,-1.84,-9.02,0.35,-4.83,-2.73,2024-06-07 15:22:06.666605,0,
705816982,-3.52,-1.79,-9.08,0.28,-5.18,-2.66,2024-06-07 15:22:06.666605,0,
705816987,-3.56,-1.74,-9.11,0.49,-5.04,-2.45,2024-06-07 15:22:06.666605,0,
705816991,-3.54,-1.78,-9.03,0.91,-4.41,-1.96,2024-06-07 15:22:06.666605,0,
705816996,-3.52,-1.78,-8.94,0.98,-3.43,-1.54,2024-06-07 15:22:06.666605,0,
705817001,-3.47,-1.84,-8.86,0.84,-1.82,-1.19,2024-06-07 15:22:06.668603,0,
705817005,-3.38,-1.82,-8.77,0.7,-0.28,-0.98,2024-06-07 15:22:06.668603,0,
705817010,-3.34,-1.83,-8.73,0.63,1.05,-0.77,2024-06-07 15:22:06.668603,0,
705817015,-3.25,-1.82,-8.72,0.91,1.68,-0.56,2024-06-07 15:22:06.668603,0,
705817020,-3.2,-1.8,-8.75,1.54,1.47,-0.7,2024-06-07 15:22:06.668603,0,
705817025,-3.2,-1.79,-8.77,2.52,0.63,-0.84,2024-06-07 15:22:06.668603,0,
705817029,-3.18,-1.76,-8.85,3.78,-0.56,-1.05,2024-06-07 15:22:06.668603,0,
705817034,-3.22,-1.76,-8.91,4.69,-1.54,-1.54,2024-06-07 15:22:06.668603,0,
705817040,-3.27,-1.85,-8.96,4.97,-2.1,-1.82,2024-06-07 15:22:06.695527,0,
705817044,-3.26,-1.86,-8.96,4.76,-2.38,-2.03,2024-06-07 15:22:06.696527,0,
705817049,-3.29,-1.83,-8.96,4.06,-2.24,-2.31,2024-06-07 15:22:06.696527,0,
705817054,-3.31,-1.81,-8.98,3.01,-1.96,-2.38,2024-06-07 15:22:06.696527,0,
705817059,-3.35,-1.83,-8.99,1.89,-1.68,-2.24,2024-06-07 15:22:06.696527,0,
705817064,-3.31,-1.85,-8.93,0.91,-1.54,-2.31,2024-06-07 15:22:06.696527,0,
705817068,-3.32,-1.81,-8.93,0.21,-1.47,-2.45,2024-06-07 15:22:06.696527,0,
705817073,-3.32,-1.78,-8.87,-0.35,-1.47,-2.38,2024-06-07 15:22:06.696527,0,
705817079,-3.28,-1.77,-8.85,-0.56,-1.54,-2.38,2024-06-07 15:22:06.786284,0,
705817083,-3.27,-1.73,-8.85,-0.49,-1.68,-2.31,2024-06-07 15:22:06.786284,0,
705817088,-3.34,-1.74,-8.91,-0.07,-1.75,-2.38,2024-06-07 15:22:06.786284,0,
705817093,-3.34,-1.72,-8.94,0.35,-1.82,-2.38,2024-06-07 15:22:06.786284,0,
705817098,-3.33,-1.71,-8.97,0.98,-1.82,-2.31,2024-06-07 15:22:06.786284,0,
705817103,-3.36,-1.71,-8.99,1.26,-2.03,-2.31,2024-06-07 15:22:06.786284,0,
705817107,-3.42,-1.77,-9.03,1.54,-2.24,-2.45,2024-06-07 15:22:06.786284,0,
705817112,-3.4,-1.77,-8.99,1.61,-2.31,-2.38,2024-06-07 15:22:06.786284,0,
705817118,-3.41,-1.72,-9.01,1.54,-2.17,-2.17,2024-06-07 15:22:06.800799,0,
705817122,-3.42,-1.76,-8.99,1.47,-1.96,-2.03,2024-06-07 15:22:06.800799,0,
705817127,-3.4,-1.77,-9.0,1.19,-1.75,-1.75,2024-06-07 15:22:06.800799,0,
705817132,-3.36,-1.76,-9.05,0.98,-1.54,-1.68,2024-06-07 15:22:06.800799,0,
705817137,-3.31,-1.78,-8.98,0.49,-1.33,-1.54,2024-06-07 15:22:06.800799,0,
705817142,-3.35,-1.76,-8.98,0.0,-1.19,-1.33,2024-06-07 15:22:06.800799,0,
